,filename,text,pred_str
2156,cv-valid-dev/sample-002156.mp3,AFTER WRITING A BUG REPORT ONE SHOULD REGULARLY CHECK IF SOMEONE RESPONDED,AFTER WRITING ABUG REPORT ONE SHOULD REGULARLY CHECK IF SOMEONE RESPONDED
2157,cv-valid-dev/sample-002157.mp3,AND YOU MARRIED HER,AND YOU MERRIAT HER
2158,cv-valid-dev/sample-002158.mp3,LIGHTHOUSES IN A FOGGY WORLD,LIGHTHOUSES IN FOGGY WORLD
2159,cv-valid-dev/sample-002159.mp3,LEARN TO RECOGNIZE OMENS AND FOLLOW THEM THE OLD KING HAD SAID,LEARNED TO RECOGNIZE OMENS AND FOLLOW THEM THE OLD KING HAD SAID
2160,cv-valid-dev/sample-002160.mp3,FROM THERE HE COULD SEE AFRICA IN THE DISTANCE,FROM THERE HE COULD SEE AFRICA IN THE DISTANCE
2161,cv-valid-dev/sample-002161.mp3,I AIN'T GONNA SQUEAL,I AIN'T GOT A SQUEAL
2162,cv-valid-dev/sample-002162.mp3,WE CAN'T LEAVE GREG HERE,WE CAN'T LEAVE GREGG HERE
2163,cv-valid-dev/sample-002163.mp3,I WAS SCARED BUT WASTED NO TIME IN GOING OUT AND CROSSING THE BRIDGE TO THE SAND PITS,HO HE WAS CARED BUT WAISTED NOTARM IN GOING OUD AND CROSSING THE BRIDGE TO THE STAND PITS
2164,cv-valid-dev/sample-002164.mp3,I'M JUST A MAN WHO WANDERS THE DESERT AND KNOWS THE STARS SAID THE ALCHEMIST,I AM JUST A MAN WHO WONDERS THE DESERT AND KNOWS THE STARS SATES ALCHEMISTS
2165,cv-valid-dev/sample-002165.mp3,ON THE FIRST DAY HE RETURNED WITH A RABBIT AND ON THE SECOND WITH TWO BIRDS,ON THE FIRST DAY HE RETURNED WITH A RABBIT AND ON THE SECOND WITH TWO BIRDS
2166,cv-valid-dev/sample-002166.mp3,BE SURE YOU SPELL THE NAME RIGHT,BE SHURE YOU SPELL THE NAME RIGHT
2167,cv-valid-dev/sample-002167.mp3,IT MUST HAVE FALLEN WHILE I WAS SITTING OVER THERE,I MUST HAVE FALLEN WHILE I WAS SITTING OVER THERE
2168,cv-valid-dev/sample-002168.mp3,I HOLD THE POWER OF LIFE AND DEATH FOR EVERY PERSON I TAKE WITH ME,I HOLD THE POWER OF LIFE AND DEATH FOR EVERY PERSON I TAKE WITH ME
2169,cv-valid-dev/sample-002169.mp3,I WAS IMPATIENT TO SEE IT OPENED,I WAS IMPATIENT TO SEE IT OPENED
2170,cv-valid-dev/sample-002170.mp3,HIS GRANDFATHER WAS A SNAKE,HIS GRANDFATHER WAS A SNEAK
2171,cv-valid-dev/sample-002171.mp3,I THOUGHT ABOUT THE DIFFICULTIES IN TRANSLATION THAT MIGHT ARISE,I THOUGHT ABOUT THE DIFFICULTIES AND TRANSLATION THAT MIGHT ARISE
2172,cv-valid-dev/sample-002172.mp3,THE TRAIN LINES PROVIDED AN EASY PATH TO FOLLOW,THE TRAIN LINES PROVIDED AN EASY PATH TO FOLLOW
2173,cv-valid-dev/sample-002173.mp3,I FELT A CHILL DOWN MY SPINE,I FELT A CHILL DOW MY SPINE
2174,cv-valid-dev/sample-002174.mp3,IT WAS ENGINEERING AT ITS FINEST,IT WAS ENGINEERING AT ITS FINAST
2175,cv-valid-dev/sample-002175.mp3,ABOUT ELEVEN I WALKED BACK TO MY HOME IN MAYBURY BECAUSE NOTHING SEEMED TO BE HAPPENING,ABOUT ELEVEN I WALKED BACK TO MY HOME E MABURY BECAUSE NOTHING SEEMED TO BE HAPPY
2176,cv-valid-dev/sample-002176.mp3,YOU WANNA TAKE THIS OUTSIDE,YO WANT A CHASTELESS OUTSIDE
2177,cv-valid-dev/sample-002177.mp3,THEY FORMED HEAPS THAT ARE VISIBLE A MILE AND A HALF AWAY,THEY FORMED HEAPS THAT ARE VISIBLE A MILE AND A HALF AWAY
2178,cv-valid-dev/sample-002178.mp3,WHERE DOES SHE GET THAT STUFF,LET SHE GET US
2179,cv-valid-dev/sample-002179.mp3,EXCUSE ME NUDISM IS NOT ALLOWED AT THIS PART OF THE BEACH,EXCUSE ME NUTISMEIS NOT A LOWBADENTOUS PART OF THE BEACH
2180,cv-valid-dev/sample-002180.mp3,'M ALL ABOUT THOSE INVISIBLE COSMIC CONNECTIONS THAT TRANSCEND TIME AND DISTANCE,I'M ALL ABOUT THOSE INVISIBLE COSMIC CONNECTIONS THAT TRANSCENDTIME AND DISTENCE
2181,cv-valid-dev/sample-002181.mp3,THINK I'LL GO HOME AND SEE WHAT THE FAMILY IS DOING,THEN K I'LL GO HOME AND SEE WHAT THE FAMILY IS DOING
2182,cv-valid-dev/sample-002182.mp3,SINCE THEN I HAVEN'T BEEN ABLE TO GET ANOTHER ONE,SINCE THEN I HAVEN'T BEEN ABLE TO GET ANOTHER ONE
2183,cv-valid-dev/sample-002183.mp3,FROM THE RAILWAY STATION IN THE DISTANCE CAME THE SOUND OF TRAINS RINGING AND RUMBLING,FROM THEOWY STATIONED THE DESTAN SKIN THE SCEND OF TRAINS RINGING AND RUMBLING
2184,cv-valid-dev/sample-002184.mp3,PLEASE BRING MAMA BACK,PLEASE BRING MAMMA BACK
2185,cv-valid-dev/sample-002185.mp3,IT LOOKED LIKE A RUSTY GAS FLOAT,IT LOOKED LIKE A RUSTY GAS FLOAT
2186,cv-valid-dev/sample-002186.mp3,EVERYONE SEEMED VERY EXCITED,EVERYONE SEEMED VERY EXCITED
2187,cv-valid-dev/sample-002187.mp3,I MYSELF HEARD NOTHING OF THAT,I MYSELF HEARD NOTHING OF THAT
2188,cv-valid-dev/sample-002188.mp3,THE OLD WOMAN HAD SAID THE SAME THING,THE OLD WOMAN HAD SAID THE SAME TEA
2189,cv-valid-dev/sample-002189.mp3,IT WAS ONLY WHEN I GOT THIS CLOSE TO IT THAT THE STRANGENESS OF IT WAS AT ALL EVIDENT TO ME,IT WAS ONLY WHEN I GOT THIS CLOSE TO IT THAT THE STRANGENESS OF IT WAS AT ALL EVIDENT TO ME
2190,cv-valid-dev/sample-002190.mp3,MAY I GO IN AND SEE HIM,MAY I GO AND SEE HIM
2191,cv-valid-dev/sample-002191.mp3,THE MONK LAUGHED WHEN HE SAW ME COME BACK IN TATTERS,THE MONK LAUGHED WHEN HE SAW ME COME BACK IN TATTERS
2192,cv-valid-dev/sample-002192.mp3,SO WHAT DO YOU WANT OF ME THE SUN ASKED,SO WHAT DO YOU WANT OF ME THE SON ASKED
2193,cv-valid-dev/sample-002193.mp3,THEY WERE RELIEVED AND HAPPY,THEY WERE RELIEVED UNHAPPY
2194,cv-valid-dev/sample-002194.mp3,THE PRIEST COLLAPSED BACKWARDS,THE PRIEST COLLAPSES BACKWARDS
2195,cv-valid-dev/sample-002195.mp3,THE LEVANTER INCREASED IN INTENSITY,THE LARANDA INCREASED IN INLAND CITY
2196,cv-valid-dev/sample-002196.mp3,DON'T YOU UNDERSTAND FRENCH,DON'T YOU UNDERSTAND FRENCH
2197,cv-valid-dev/sample-002197.mp3,I FOUND A LITTLE CROWD OF ABOUT TWENTY PEOPLE SURROUNDING THE HUGE HOLE,I FOUND A LITTLE CROWD OF ABOUT TWENTY PEOPLE SURROUNDING THE HUGE HOLE
2198,cv-valid-dev/sample-002198.mp3,I'M ALREADY USED TO THE WAY THINGS ARE,I AM ALREADY USED TO THE WAYTHINGS ARE
2199,cv-valid-dev/sample-002199.mp3,ALL THAT TIME THE MARTIANS MUST HAVE BEEN GETTING READY,ALL THAT TIME THE MARTIANS MUST HAVE BEEN GETTING READY
2200,cv-valid-dev/sample-002200.mp3,YOU KNOW WHAT I MEAN,YOU KNOW WHAT MEAN
2201,cv-valid-dev/sample-002201.mp3,WE'RE IN NO HURRY THE CHIEF ANSWERED,WE ARE IN NO HURRY THE CHIEF ANSWER
2202,cv-valid-dev/sample-002202.mp3,COACH HAS HEARD ALL ABOUT YOU,CORD HAS HEARD ALL ABOUT
2203,cv-valid-dev/sample-002203.mp3,DON'T TRY TO MOVE,DON'T TRY TO MOVE
2204,cv-valid-dev/sample-002204.mp3,ISNT THIS A PARAMETER OF THE METHOD,ISN'T THE SEPARAMETER OF THE METHOD
2205,cv-valid-dev/sample-002205.mp3,HE WANTED TO FORGET ABOUT THE VISION AND RETURN TO HIS MEDITATION,HE WANTED TO FORGET ABOUT THE VISION AND RETURNED TO HIS MEDITATION
2206,cv-valid-dev/sample-002206.mp3,WHICH ONE OF THESE MEN IS IT,WHICH ONE OF THESE MEN IS IT
2207,cv-valid-dev/sample-002207.mp3,DID YOU HEAR WHAT I SAID,DID YOU HEAR WHAT I SAID
2208,cv-valid-dev/sample-002208.mp3,I DO THE BEST I CAN TO HELP,I DO THE BEST I CAN TO HELP
2209,cv-valid-dev/sample-002209.mp3,THERE WERE RAISED VOICESAND SOME SORT OF STRUGGLE APPEARED TO BE GOING ON,THEN WERE RAICED VOICES AND SOME SORTS OF SCADDLE APPEARED TO BE GOING ON
2210,cv-valid-dev/sample-002210.mp3,I HAVEN'T BEEN ABLE TO SHAKE HIM SINCE,I HAVEN'T BEEN ABLE TO SHAKE HIM SINCE
2211,cv-valid-dev/sample-002211.mp3,WE ALWAYS OBSERVE THE TRADITION,YOU ALWAYS ABSERBED THEATRADITION
2212,cv-valid-dev/sample-002212.mp3,I HAVE KNOWN TRUE ALCHEMISTS THE ALCHEMIST CONTINUED,I HAVE KNOWN TRUE ARCHIMISTS THE ALCHIMISTS CONTINUED
2213,cv-valid-dev/sample-002213.mp3,WHAT'LL IT TAKE TILL THE BANK REOPENS,WHAT'LL IT TAKE TILL THE BANK REOPENS
2214,cv-valid-dev/sample-002214.mp3,SHE NEEDS TO GET HER TRANSCRIPTS AND PASSPORT FIRST,SHE NEEDS TO GET HER TRANSCRIPTS AND PASSPORT FIRST
2215,cv-valid-dev/sample-002215.mp3,DO YOU KNOW SOMEONE HERE WHO CURES PEOPLE'S ILLNESSES THE BOY ASKED,DO YOU KNOW SOMEONE HERE WHO CURES PEOPLE'S ILLNESSES THE BOY ASKED
2216,cv-valid-dev/sample-002216.mp3,MY NAME'S PETE DAVIS,MY NAME'S PTE DAVIS
2217,cv-valid-dev/sample-002217.mp3,FOR A MOMENT EVERYTHING WAS DARK AND SCARY,FOR A MOMENT EVERYTHING WAS DARK AND SCARY
2218,cv-valid-dev/sample-002218.mp3,THERE WAS A TIME WHEN FOR ME A CAMEL'S WHINNYING WAS NOTHING MORE THAN WHINNYING,THERE WAS A TIME WHEN FOR ME A CAMEL'S WHINNYING WAS NOTHING MORE THAN WINNING
2219,cv-valid-dev/sample-002219.mp3,I WAS TORN BETWEEN FEAR AND CURIOSITY,IT WAS TORMED BETWEEN FEAR AND CURIOSITY
2220,cv-valid-dev/sample-002220.mp3,THE THOUGHT WAS SO DREADFUL TO HIM THAT HE FORGOT ABOUT THE HEAT AND WENT FORWARD,THE TALGHK WAS SO DREADFUL TO HIM THAT HE FORGOT ABOUT THE HEAT AND WENT FONG
2221,cv-valid-dev/sample-002221.mp3,SOMETIMES THERE'S JUST NO WAY TO HOLD BACK THE RIVER,SOMETIMES THERE'S JUST NO WAY TO HOLD BACK THE RIVER
2222,cv-valid-dev/sample-002222.mp3,WHEN YOU ARE LOVED YOU CAN DO ANYTHING IN CREATION,WHEN YOU ARE LOVED YOU CAN DO ANYTHING IN CREATION
2223,cv-valid-dev/sample-002223.mp3,ALBERT DIDN'T HAVE A BROTHER,ALBERT DIDN'T HAVE A BROTHER
2224,cv-valid-dev/sample-002224.mp3,I'M A DESERT WOMAN AND I'M PROUD OF THAT,I'M A DESERT WOMAN AND I'M PROUD OF THAT
2225,cv-valid-dev/sample-002225.mp3,HE DIDN'T NEED TO SEEK OUT THE OLD WOMAN FOR THIS,HE DID NEED TO SEEK OUT THE OLD WOMAN FOR THIS
2226,cv-valid-dev/sample-002226.mp3,AND YOU KNOW IT AS WELL AS I DO,AND YOU KNOW IT AS WELL AS I DO
2227,cv-valid-dev/sample-002227.mp3,WITH THE WARS BETWEEN THE TRIBES IT'S IMPOSSIBLE TO CROSS THE DESERT,WITH THE WARS BETWEEN THE TRIBES IT'S IMPOSSIBLE TO CROSS THE DESERT
2228,cv-valid-dev/sample-002228.mp3,I THOUGHT ABOUT THE DIFFICULTIES IN TRANSLATION THAT MIGHT ARISE,I THOUGHT ABOUT THE DIFFICULTIES ON TRANSLATION THAT MIGHT ARISE
2229,cv-valid-dev/sample-002229.mp3,I DON'T UNDERSTAND WHAT YOU'RE TALKING ABOUT THE DESERT SAID,I DON'T UNDERSTAND WHAT YOU'RE TALKING ABOUT THE DESSERT SAID
2230,cv-valid-dev/sample-002230.mp3,IN ANY CASE THE DESERT WAS IMPASSABLE,IN ANY CASE THE DESERT WAS IMPASSABLE
2231,cv-valid-dev/sample-002231.mp3,YOU COULD HAVE DIED AFTER PEACE HAD BEEN DECLARED,YOU COULD HAVE DIED AFTER PEACE HAD BEEN DECLARED
2232,cv-valid-dev/sample-002232.mp3,THEY FORGOT THAT LEAD COPPER AND IRON HAVE THEIR OWN DESTINIES TO FULFILL,THEY FORGOT THAT LEAD COPPER AND IRON HAVE THEIR OWN DESTINIES TO FULFIL
2233,cv-valid-dev/sample-002233.mp3,I AM HERE THE BOY SAID,I'M HERE THE BOY SAID
2234,cv-valid-dev/sample-002234.mp3,NOT WHAT YOU'D CALL RICH,NOT WHAT YOUWO'D CALL RICH
2235,cv-valid-dev/sample-002235.mp3,NOW GIVE US SIXTY DAYS ON THIS,NO HE RAS SIXTY DAYS ANDIS
2236,cv-valid-dev/sample-002236.mp3,THE SHOP FOLKS WERE TAKING DOWN THEIR SHUTTERS AND PEOPLE WERE OPENING THEIR BEDROOM WINDOWS,THE SHOP FOLKS WERE TAKING DOWN THEIR SHUTTERS AND PEOPLE WERE OPENING THEIR BEDROOM WINDOWS
2237,cv-valid-dev/sample-002237.mp3,HE BROUGHT SIX SHEEP WITH HIM,HE BROUGHT SIX SHEEP WITH HIM
2238,cv-valid-dev/sample-002238.mp3,THE LEVANTER INCREASED IN INTENSITY,THE LAVANTER INCREASED IN INTENSITY
2239,cv-valid-dev/sample-002239.mp3,HE APPROACHED THE MASS AND WAS SURPRISED AT THE SIZE AND THE SHAPE,HE APPROACHED THE MASS AND WAS SURPRISED AT THE SIZE AND THE SHAPE
2240,cv-valid-dev/sample-002240.mp3,IT'S LIKE THE CAMEL DRIVER SAID 'EAT WHEN IT'S TIME TO EAT,IT'S LIKE THE CAMEL DRIVER SAID EACH ONE IT'S TIME TO EAT
2241,cv-valid-dev/sample-002241.mp3,THERE WAS VERY LITTLE TALKING,THERE WAS VERY LITTLE TALKING
2242,cv-valid-dev/sample-002242.mp3,I HAVE HAD THE SAME DREAM TWICE HE SAID,I HAVE HAD THE SAME DREAM TWICE HE SAID
2243,cv-valid-dev/sample-002243.mp3,THEN HE REALIZED THAT HE HAD BEEN DISTRACTED FOR A FEW MOMENTS LOOKING AT THE SWORD,ONLY REALISED THAT HAD BEEN DISTRUCTIVE FOR A FEW MOMENTS LOOKING AT THE SWORD
2244,cv-valid-dev/sample-002244.mp3,EVEN THEN HE HARDLY UNDERSTOOD WHAT THIS MEANT,EVEN THEN HE HARDLY UNDERSTOOD WHAT LHISMAN
2245,cv-valid-dev/sample-002245.mp3,THEN SUDDENLY HE NOTICED IT WITH A START,THEN SUDDENLY HE NOTICED IT WITH A START
2246,cv-valid-dev/sample-002246.mp3,IF I HAD TOLD YOU YOU WOULDN'T HAVE SEEN THE PYRAMIDS,IF I HAD TOLD YOU YOU WOULDN'T HAVE SEEN THE PYRAMIDS
2247,cv-valid-dev/sample-002247.mp3,HE REMEMBERED WHAT THE OLD MAN HAD SAID ABOUT OFFERING SOMETHING YOU DIDN'T EVEN HAVE YET,HE REMEMBERED BUT THE OLD MAN SAID BUT OFFERING SOMETHING HE DIDN'T EVEN HAVE YET
2248,cv-valid-dev/sample-002248.mp3,IT'S CANDICE NOW ON LONG DISTANCE FROM WASHINGTON,ITS CANDIES NOW ON LONG DISTANCE FROM WASHINGTON
2249,cv-valid-dev/sample-002249.mp3,EVEN THE GUIDES SPOKE VERY LITTLE TO ONE ANOTHER,EVEN THE GUIDES SPOKE VERY LITTLE TO ONE ANOTHER
2250,cv-valid-dev/sample-002250.mp3,IT'S A SIMPLE STORY,IT'S SIMPLE STORY
2251,cv-valid-dev/sample-002251.mp3,SHE'LL BE BACK IN A SECOND,SHIELD ME BACK IN A SECOND
2252,cv-valid-dev/sample-002252.mp3,IT CONSIDERS THE HORIZONTAL DIMENSION AS TIME,ET CONSIRUS THEIR HORIZONTAL DIMENSION AS TIME
2253,cv-valid-dev/sample-002253.mp3,THEY ENJOYED THE SILENCE,THEY ENJOYED THE SILENCE
2254,cv-valid-dev/sample-002254.mp3,I HEARD A PECULIAR HUMMING SOUND FROM THE PIT,I HEARD A PECULIAR HUMMING SOUND FROM THE PIT
2255,cv-valid-dev/sample-002255.mp3,ABOUT ELEVEN I WALKED BACK TO MY HOME IN MAYBURY BECAUSE NOTHING SEEMED TO BE HAPPENING,ABOUT ELEVEN I WALKED BACK TO MY HOME IN MAYBURY BECAUSE NOTHING SOONED BE HAPPENING
2256,cv-valid-dev/sample-002256.mp3,HE WON'T LEAVE THE CIRCLE,HE WON'T LEAVE THE CIRCLE
2257,cv-valid-dev/sample-002257.mp3,THE BOY WAS SURPRISED AND THEN IRRITATED,THE BOY WAS SURPRISED AND THEN IRRITATED
2258,cv-valid-dev/sample-002258.mp3,BUT THEN HE REMEMBERED THAT HE WASN'T GOING TO HAVE TO PAY ANYTHING,BUT THEN HE REMEMBERED THAT HE WASN'T GOING TO HAVE TO PAY ANYTHING
2259,cv-valid-dev/sample-002259.mp3,A LARGE PIECE SUDDENLY CAME OFF AND FELL WITH A LOUD AND SHARP NOISE,A LARGE BEAST SUDDENLY CAME OFF AND FILLED WITH A LOUD AND SHARP NOISE
2260,cv-valid-dev/sample-002260.mp3,MY TAX DOLLARS PAY FOR THOSE PUBLIC SCHOOL PROMS,MOU TEX DOGL CAFOBE OF ITS SCHOOL PRONS
2261,cv-valid-dev/sample-002261.mp3,A LINE OF FLAME HIGH CAN BE SEEN IN THE ATMOSPHERE,A LINE OF FLAME HIGH CAN BE SEEN IN THE ATMOSPHERE
2262,cv-valid-dev/sample-002262.mp3,I DON'T TRUST ANYBODY,I DON'T TRUST ANYBODY
2263,cv-valid-dev/sample-002263.mp3,WHY WAS IT THAT HE WANTED THE BOY TO SERVE AS HIS INSTRUMENT,WHY WAS IT THAT HE WANTED THE BOY TO SERVE AS HIS INSTRUMENT
2264,cv-valid-dev/sample-002264.mp3,NO ONE PAID ANY ATTENTION TO THE TWO TRAVELERS,NO ONE PAID ANY ATTENTION TO THE TWO TRAVELLERS
2265,cv-valid-dev/sample-002265.mp3,THEY LOOKED FOR THE FALLEN MASS BUT FOUND NOTHING,THEY LOOKED FOR THE FALLEN MASS BUT FOUND NOTHING
2266,cv-valid-dev/sample-002266.mp3,WHERE'S THE OLD GOAT,WHERE'S THE OLD GOLD
2267,cv-valid-dev/sample-002267.mp3,THEY RODE FOR THE ENTIRE DAY,THEY RODE FOR THE EMPARTER DAY
2268,cv-valid-dev/sample-002268.mp3,WE'RE JUST TRAVELERS THE ALCHEMIST ANSWERED,TEY ARE JUST TREVULOUS THE ECHOMIST ANSAIT
2269,cv-valid-dev/sample-002269.mp3,HIRES TWO PERSONAL TRAINERS AND MAKE ONE OF THEM TRAIN THE OTHER ONE,HIGH AS TWO PERSONAL TRAINERS AND MAKES ONE OF THEM TRAIN THE ETHER ONE
2270,cv-valid-dev/sample-002270.mp3,I'M SURPRISED THE BOY SAID,I AM SURPRISED THE BOY SAID
2271,cv-valid-dev/sample-002271.mp3,HE COULDN'T HAVE BEEN WRONG,HE COULDN'T HAVE BEEN WRONG
2272,cv-valid-dev/sample-002272.mp3,AND THE LEADER POSTED ARMED SENTINELS AT THE FRINGES OF THE GROUP,AND THE LEADER POSTED ARMED SENTINOLS AT THE FRINGES OF THE GROUP
2273,cv-valid-dev/sample-002273.mp3,YOU'D BETTER START RIGHT NOW,YOU'D BETTER START RIGHT NOW
2274,cv-valid-dev/sample-002274.mp3,IT MEANS MY JOB,IT MEANS MY JOB
2275,cv-valid-dev/sample-002275.mp3,I THOUGHT THE UNSCREWING MIGHT BE AUTOMATIC,ITHOUGHT THE UNSCREWING MIGHT BE AUTOMATIC
2276,cv-valid-dev/sample-002276.mp3,BUT THE BOY NEVER TOOK HIS EYE OFF HIS NEW FRIEND,BUT THE BOY NEVER TOOK HIS EYE OFF HIS NEW FRIEND
2277,cv-valid-dev/sample-002277.mp3,GOTTA BE GENTLE TO SUIT ME,GO TO BE GENTLE TO SAVE ME
2278,cv-valid-dev/sample-002278.mp3,HALF AN HOUR LATER HIS SHOVEL HIT SOMETHING SOLID,HALF AN HOUR LATER HIS SHOVEL HAD SOMETHING SOLID
2279,cv-valid-dev/sample-002279.mp3,HE GOT UP EARLY WITH THE IDEA OF FINDING IT,HE GOT UP EARLY WITH THE IDEA OF FINDING IT
2280,cv-valid-dev/sample-002280.mp3,HE HAD NOT A CENT IN HIS POCKET BUT HE HAD FAITH,HE HAD NOT A SCENT IN HIS POCKET BUT HE HAD FATE
2281,cv-valid-dev/sample-002281.mp3,HE THOUGHT THAT WITH SOME PATIENCE HE'D BE ABLE TO TRANSFORM EVERYTHING INTO GOLD,HE THOUGHT THAT WITH SOME PATIENCE YET BE ABLE TO TRANSFORM EVERYTHING INTO GOD
2282,cv-valid-dev/sample-002282.mp3,THE BOY WAS STRONG AND WANTED TO RETALIATE BUT HE WAS IN A FOREIGN COUNTRY,THE BOY WAS STRONG AND WANTED TO RETALIAT BUT HE WAS IN A FOREIGN COUNTRY
2283,cv-valid-dev/sample-002283.mp3,HE ALMOST BEGAN TO TELL ABOUT HIS TREASURE BUT DECIDED NOT TO DO SO,HE ALMOST BEGAN TO TELL ABOUT HIS TREASURE BUT DECIDED NOT TO DO SO
2284,cv-valid-dev/sample-002284.mp3,IT WAS A PLEASANT CHANGE FROM TALKING TO HIS SHEEP,IT WAS A PLEASANT CHANGE FROM TALKING TO HIS SHEEP
2285,cv-valid-dev/sample-002285.mp3,THEY HAD GONE AWAY TO BREAKFAST AT HENDERSON'S HOUSE,THEY HAD GONE AWAY TO BREAKFAST AT HINDERTON'S HOUSE
2286,cv-valid-dev/sample-002286.mp3,THE MONEY IS UNIMPORTANT,DEMONI IS UNIMPORTANT
2287,cv-valid-dev/sample-002287.mp3,THE POLICE FINALLY MANAGE TO GET HIM OUT OF THE PARK,THE POLICE FINALLY MANAGED TO GET HIM OUT OF THE PARK
2288,cv-valid-dev/sample-002288.mp3,HENDERSON WENT INTO THE RAILWAY STATION TO TELEGRAPH THE NEWS TO LONDON,HENDERSON WENT INTO THE RAILWAY STATION TO TELEGRAPH THE NEWS IN LONDON
2289,cv-valid-dev/sample-002289.mp3,HUNDREDS OF OBSERVERS SAW THE FLAME THAT NIGHT AND THE NIGHT AFTER,HUNDREDS OF OBSERVERS SAW THE FLAME THAT NIGHT AND THE NIGHT AFTER
2290,cv-valid-dev/sample-002290.mp3,IT MUST BE SOME KIND OF A GAG,IT MUST BE SOME KIND OF A GAG
2291,cv-valid-dev/sample-002291.mp3,YOU HAVEN'T GOT YOUR WINGS YET,YOU HAVEN'T GOT YOUR WINGS YET
2292,cv-valid-dev/sample-002292.mp3,HE WAS EXCITED AND AT THE SAME TIME UNEASY MAYBE THE GIRL HAD ALREADY FORGOTTEN HIM,HE WAS EXCITED AND AT THE SAME TIME UNEASY MAYBE THE GIRL HAD ALREADY FORGOTTEN HIM
2293,cv-valid-dev/sample-002293.mp3,THE TRIBAL CHIEFTAIN CALLED FOR THE BOY AND PRESENTED HIM WITH FIFTY PIECES OF GOLD,THE TRIBAL CHIEFTAIN CALLED FOR THE BOY AND PRESENTED HIM WITH FIFTY PIECES OF GOLD
2294,cv-valid-dev/sample-002294.mp3,NEXT TIME WE ARE GOING TO DO IT DIFFERENTLY,NEXT TIME WE'RE GOING TO DO DIFFERENTLY
2295,cv-valid-dev/sample-002295.mp3,IF WHAT ONE FINDS IS MADE OF PURE MATTER IT WILL NEVER SPOIL,IF WHAT ONE FINDS IS MADE OF PURE MATTER IT WILL NEVER SPOIL
2296,cv-valid-dev/sample-002296.mp3,DO YOU HAVE ANYTHING TO EAT,DO YOU HAVE ANYTHING TO EAT THAT'S GREAT NOW WHAT
2297,cv-valid-dev/sample-002297.mp3,BUT MEN BEGAN TO REJECT SIMPLE THINGS AND TO WRITE TRACTS INTERPRETATIONS AND PHILOSOPHICAL STUDIES,BUT MEN BEGAN TO REJECT SIMPLE THINGS AND TO RIGHT TRACTS INTERPRETATIONS AND PHILOSOPHICALISTUDIES
2298,cv-valid-dev/sample-002298.mp3,PEOPLE SAW ME COMING AND WELCOMED ME HE THOUGHT,PEOPLE SAW ME COMING AND WELCOME ME HE SOUGHT
2299,cv-valid-dev/sample-002299.mp3,I'M AFRAID THAT IF MY DREAM IS REALIZED I'LL HAVE NO REASON TO GO ON LIVING,I'M AFRAID THAT IF MY DREAM IS REALIZED I'LL HAVE NO REASON TO GO ON LIVING
2300,cv-valid-dev/sample-002300.mp3,THE THING ITSELF WAS ALMOST ENTIRELY BURIED IN SAND,THE THING ITSELF WAS ALMOST ENTIRELY BURIED IN SAND
2301,cv-valid-dev/sample-002301.mp3,VENUS IS FAR TOO HOT FOR EXPLORATION,VENUS IS FAR TOO HOT FOR EXPLORATION
2302,cv-valid-dev/sample-002302.mp3,OGILVY TOLD HIM EVERYTHING THAT HE HAD SEEN,UNCLEPHEE TOLD HIM EVERYTHING THAT HE'D SEEN
2303,cv-valid-dev/sample-002303.mp3,YOU SHOULD SEE THE OTHER GUY SPECIFICALLY HOW GOOD AT FIGHTING HE IS,YOU SHOULD SEE THE OTHER GUY SPECIFICALLY HOW GOOD AT FIGHTING HE IS
2304,cv-valid-dev/sample-002304.mp3,THEY SHOUTED CONSOLATION AND PROMISES AND WENT OFF BACK TO THE TOWN AGAIN TO GET HELP,THEY SHOUTED CONSOLATION AND PROMISES AND WENT OFF BACK TO THE TOWN AGAIN TO GET HELP
2305,cv-valid-dev/sample-002305.mp3,AFTER ALL HE HAD ALL HIS MONEY,AFTER ALL HE HAD ALL HIS MONEY
2306,cv-valid-dev/sample-002306.mp3,AND THIS IS FOR ME SAID THE ALCHEMIST KEEPING ONE OF THE PARTS,AND THIS IS FOR ME SAID THE ALCHYMIST KEEPING ONE OF THE PARTS
2307,cv-valid-dev/sample-002307.mp3,THIS PUTS ME IN A PECULIAR HOLE,THIS PUTS ME IN A PECULIAR HOLE
2308,cv-valid-dev/sample-002308.mp3,AND SHE ALREADY HAS HER TREASURE IT'S YOU,AND SHE ALREADY HAS HER TREASURE IT'S YOU
2309,cv-valid-dev/sample-002309.mp3,LIKE EVERYBODY LEARNS HE SAID,LIKE EVERYBODY LEARNS HE SAID
2310,cv-valid-dev/sample-002310.mp3,HE WAS OLDER AND WAS CARRYING A SMALL BUCKET,HE WAS OLDER AND CARRYING A SMALL BUCKET
2311,cv-valid-dev/sample-002311.mp3,THE OLD MAN RETURNED THE BOOK TO THE BOY,THE OLD MAN RETURNED THE BOOK TO THE BOY
2312,cv-valid-dev/sample-002312.mp3,FINALLY A YOUNG WOMAN APPROACHED WHO WAS NOT DRESSED IN BLACK,FINALLY A YOUNG WOMAN APPROACHED WHO WAS NOT DRESSED IN BLACK
2313,cv-valid-dev/sample-002313.mp3,LET'S DANCE,WHAT'S DANCE
2314,cv-valid-dev/sample-002314.mp3,HE TOOK THE FOURTH PART AND HANDED IT TO THE MONK,HE TOOK THE FOURTH PARK AND HANDED IT TO THE MONK
